business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style
Nablus Health Point,pharmacy,5227,2025-10-27,10,Monday,10,carousel,صحتك بتهمنا Swipe وشوفوا الباقي. احنا جاهزين اطلب الآن وخلينا نجهزلك طلبك.,74,0,0,137,14,3204,Mixed,True,False,0.0,False,False,False,True
Qahwa Al-Quds,cafe,2884,2025-06-29,13,Sunday,6,carousel,أجواء ولا أروع Swipe وشوفوا الباقي. خصم special 20% off اليوم! موجودين في Jenin today. اطلب الآن وخلينا نجهزلك طلبك. 🍕 #قهوة #تعليم,131,2,1,274,15,1459,Mixed,True,True,20.0,True,False,False,True
Ramallah Care Pharmacy,pharmacy,14090,2025-12-06,21,Saturday,12,reel,صحتك بتهمنا شوفوا الـ reel. خصم special 25% off اليوم! من قلب فلسطين,68,0,0,5246,247,46573,Mixed,False,True,25.0,False,False,True,True
Nablus Bites,restaurant,12934,2025-06-13,14,Friday,6,image,اليوم عنا أكل طيب صورة جديدة. شو رأيكم؟ ابعتولنا DM وخليها علينا #مطاعم,71,1,0,2214,343,15037,Arabic,True,False,0.0,False,False,False,True
Iron Club Nablus,gym,2088,2025-01-03,20,Friday,1,image,Train stronger this week Photo drop. Available now in Gaza. #جيم,64,1,0,146,8,1647,English,False,False,0.0,True,False,False,False
Strong Roots Gym,gym,676,2025-11-06,14,Thursday,11,image,جاهزين للتمرين صورة جديدة. Order now وخلينا نجهزلك طلبك. 😍 💪 #جيم #Palestine,76,2,2,41,3,322,Mixed,True,False,0.0,False,False,False,True
Bethlehem Brew Bar,cafe,2223,2025-12-02,22,Tuesday,12,reel,أجواء ولا أروع شوفوا الريل. لفترة محدودة 15% خصم لفترة محدودة زورونا بفرعنا في Jericho ادعم المحلي 🛍️ 📍 💪,105,0,3,1167,64,9190,Arabic,True,True,15.0,True,False,True,False
Tulkarm Streetwear,store,34690,2025-07-07,18,Monday,7,image,وصلت تشكيلة جديدة صورة جديدة. الكمية محدودة 5% خصم لفترة محدودة زورونا بفرعنا في Jenin #عروض #مطاعم,99,2,0,6712,893,47976,Arabic,True,True,5.0,True,False,False,True
Ramallah Roastery,cafe,6623,2025-08-30,2,Saturday,8,reel,أجواء ولا أروع شوفوا الريل. أهلا بالناس الحلوة اطلب الآن وخليها علينا 🔥 🩺 🍕 #قهوة #مخبز,87,2,3,1155,144,16862,Arabic,True,False,0.0,False,False,False,True
Gaza Gadget Shop,electronics_store,48542,2025-06-10,6,Tuesday,6,image,Latest gadgets in store Photo drop. Available now in Gaza. #قهوة #مخبز,70,2,0,614,18,18231,English,False,False,0.0,True,False,False,False
TechSouq Ramallah,electronics_store,53311,2025-02-22,18,Saturday,2,reel,Latest gadgets in store Watch the reel. Available now in Qalqilya. Order now. #عيادة #قهوة #تسوق #مطاعم,103,4,0,5853,900,78160,English,True,False,0.0,True,False,False,False
Ramallah Care Pharmacy,pharmacy,13510,2025-01-13,16,Monday,1,reel,صحتك بتهمنا شوفوا الريل. يا جماعة 🎉 💪 🧴,39,0,3,2250,166,31616,Arabic,False,False,0.0,False,False,False,True
Nablus Health Point,pharmacy,5447,2025-08-03,1,Sunday,8,reel,صحتك بتهمنا شوفوا الريل. احنا جاهزين زورونا بفرعنا في Ramallah #Ramallah #قهوة,78,2,0,305,28,3817,Arabic,True,False,0.0,True,False,False,True
Ramallah Roastery,cafe,6476,2025-04-23,21,Wednesday,4,reel,أجواء ولا أروع شوفوا الريل. عرض خاص 40% خصم لفترة محدودة زورونا بفرعنا في Tulkarm 🩺 🍕 #عروض #Palestine #تعليم,109,3,2,2083,239,27857,Arabic,True,True,40.0,True,False,False,True
Iron Club Nablus,gym,2106,2025-10-27,12,Monday,10,video,جاهزين للتمرين فيديو جديد. يا جماعة زورونا بفرعنا في Gaza زورونا وخليها علينا,77,0,0,158,22,2479,Arabic,True,False,0.0,True,False,False,True
Ramallah Fit Hub,gym,4287,2025-04-05,4,Saturday,4,video,جاهزين للتمرين فيديو جديد. احنا جاهزين موجودين في Jericho today. زورونا وخلينا نجهزلك طلبك. ✅ ✨,95,0,2,411,58,3205,Mixed,True,False,0.0,True,False,False,True
Ramallah Roastery,cafe,6562,2025-04-29,18,Tuesday,4,reel,أجواء ولا أروع شوفوا الريل. يا جماعة عروض رمضان #قهوة #صيدلية,61,2,0,1715,109,11382,Arabic,False,False,0.0,False,True,False,True
Ramallah Care Pharmacy,pharmacy,14042,2025-05-24,19,Saturday,5,carousel,صحتك بتهمنا سوايب وشوفوا التفاصيل. عروض رمضان اطلب الآن وخليها علينا 😍 🛍️ #الكترونيات #عروض,91,2,2,713,22,14863,Arabic,True,False,0.0,False,True,False,False
Gaza Gadget Shop,electronics_store,49190,2025-06-30,12,Monday,6,image,وصلت أجهزة جديدة صورة جديدة. احنا جاهزين #SupportLocal #مطاعم,61,2,0,3544,371,30837,Mixed,False,False,0.0,False,False,False,True
Hebron Fresh Bakery,bakery,1442,2025-03-21,19,Friday,3,image,طازة من الفرن صورة جديدة. لفترة محدودة 50% خصم لفترة محدودة #عروض #Palestine #SupportLocal,90,3,0,46,4,517,Arabic,False,True,50.0,False,False,False,False
Hebron Study Hub,education_center,25649,2025-11-07,11,Friday,11,image,استنونا بدورة جديدة صورة جديدة. خصم 20% خصم لفترة محدودة زورونا بفرعنا في Tulkarm احجز الآن وخليها علينا #عروض #تعليم #الكترونيات #مخبز #عيادة,142,5,0,1850,88,19584,Arabic,True,True,20.0,True,False,False,True
Nablus Mobile Center,electronics_store,39636,2025-03-13,12,Thursday,3,image,وصلت أجهزة جديدة صورة جديدة. لفترة محدودة 5% خصم لفترة محدودة رمضان كريم 📍 🧴 #جيم #الكترونيات,93,2,2,1086,131,12242,Arabic,False,True,5.0,False,True,False,True
Ramallah Care Pharmacy,pharmacy,13671,2025-03-03,22,Monday,3,image,صحتك بتهمنا صورة جديدة. شو رأيكم؟ الكمية محدودة 5% خصم لفترة محدودة #الكترونيات #قهوة #مطاعم,92,3,0,431,14,9069,Arabic,False,True,5.0,False,False,False,True
Olive Tree Learning,education_center,8721,2025-07-10,18,Thursday,7,video,استنونا بدورة جديدة فيديو جديد. ابعتولنا DM وخليها علينا #قهوة #مطاعم #جيم #SupportLocal,88,4,0,159,17,2442,Arabic,True,False,0.0,False,False,False,False
Gaza Gadget Shop,electronics_store,49649,2025-03-15,6,Saturday,3,carousel,وصلت أجهزة جديدة سوايب وشوفوا التفاصيل. احنا جاهزين #Palestine #عيادة,69,2,0,3294,97,24310,Arabic,False,False,0.0,False,False,False,True
Hebron Table,restaurant,4834,2025-12-13,13,Saturday,12,reel,اليوم عنا أكل طيب شوفوا الريل. الكمية محدودة 40% خصم لفترة محدودة #Nablus #مطاعم #صيدلية #عيادة,95,4,0,1732,268,14321,Arabic,False,True,40.0,True,False,False,False
Nablus Skin Center,clinic,12736,2025-01-27,18,Monday,1,image,صحتكم أولويتنا صورة جديدة. أهلا بالناس الحلوة لفترة محدودة 30% خصم لفترة محدودة زورونا بفرعنا في Nablus #Nablus #عروض,117,2,0,304,16,5140,Arabic,True,True,30.0,True,False,False,True
Saj & Manakish House,bakery,9381,2025-05-21,17,Wednesday,5,reel,طازة من الفرن شوفوا الريل. راسلونا وخليها علينا 🎉 🍕 🔥 😍,55,0,4,1738,258,35700,Arabic,True,False,0.0,False,False,False,True
Gaza Glow Salon,beauty_salon,1187,2025-12-27,12,Saturday,12,image,دلعي حالك صورة جديدة. احنا جاهزين اطلب الآن وخلينا نجهزلك طلبك. 🧴 🔥 🍰 💪,71,0,4,80,7,694,Mixed,True,False,0.0,False,False,False,True
Nablus Coffee Corner,cafe,3100,2025-07-09,12,Wednesday,7,image,Coffee vibes all day Photo drop. DM us. 🎉 🧴 🍕,45,0,3,94,4,1499,English,True,False,0.0,False,False,False,False
Shifa Family Clinic,clinic,1357,2025-08-25,18,Monday,8,image,صحتكم أولويتنا صورة جديدة. يا جماعة ادعم المحلي ابعتولنا DM وخلينا نجهزلك طلبك.,79,0,0,65,7,597,Mixed,True,False,0.0,False,False,True,True
Al Amal Dental,clinic,4653,2025-03-27,2,Thursday,3,video,صحتكم أولويتنا فيديو جديد. احنا جاهزين كل عام وأنتم بخير ✨ #عيادة,65,1,1,505,56,7134,Mixed,False,False,0.0,False,True,False,True
Tulkarm Streetwear,store,34838,2025-12-04,12,Thursday,12,reel,وصلت تشكيلة جديدة شوفوا الـ reel. موجودين في Jenin today. 💪 📚 🛍️ 🧴,66,0,4,5829,279,54572,Mixed,False,False,0.0,True,False,False,False
Nablus Skin Center,clinic,13276,2025-05-17,20,Saturday,5,image,صحتكم أولويتنا صورة جديدة. احنا جاهزين زورونا وخلينا نجهزلك طلبك.,65,0,0,246,7,3792,Mixed,True,False,0.0,False,False,False,True
Gaza Power House,gym,5662,2025-11-24,12,Monday,11,reel,جاهزين للتمرين شوفوا الريل. اطلب الآن وخليها علينا #Palestine #مخبز #صيدلية,75,3,0,921,64,16929,Arabic,True,False,0.0,False,False,False,False
Ramallah Care Pharmacy,pharmacy,12876,2025-07-03,17,Thursday,7,reel,صحتك بتهمنا شوفوا الريل. الكمية محدودة 25% خصم لفترة محدودة 😍 📍 #مطاعم,70,1,2,2753,223,42589,Arabic,False,True,25.0,False,False,False,True
Ramallah Care Pharmacy,pharmacy,13731,2025-12-09,4,Tuesday,12,image,صحتك بتهمنا صورة جديدة. احنا جاهزين صنع محلي 📍 😍 #Palestine #مخبز #جيم #تسوق,76,4,2,218,17,2712,Arabic,False,False,0.0,False,False,True,True
Gaza Family Pharmacy,pharmacy,12594,2025-04-13,18,Sunday,4,carousel,صحتك بتهمنا سوايب وشوفوا التفاصيل. لفترة محدودة 5% خصم لفترة محدودة ✅ 🥙 #عروض #Palestine #تعليم,95,3,2,226,6,3384,Arabic,False,True,5.0,False,False,False,True
Hebron Electronics,electronics_store,13703,2025-12-12,13,Friday,12,reel,وصلت أجهزة جديدة شوفوا الريل.,29,0,0,1309,129,11238,Arabic,False,False,0.0,False,False,False,True
Al Balad Grill,restaurant,7625,2025-11-10,19,Monday,11,reel,Fresh flavors today Watch the reel. Available now in Ramallah. #الكترونيات #جيم #Palestine,90,3,0,1181,78,11480,English,False,False,0.0,True,False,False,False
TechSouq Ramallah,electronics_store,54404,2025-12-03,19,Wednesday,12,reel,وصلت أجهزة جديدة شوفوا الـ reel. احنا جاهزين خصم special 20% off اليوم! زورونا وخلينا نجهزلك طلبك. 📍 🥙 #عروض #قهوة #مخبز,120,3,2,21159,2210,183959,Mixed,True,True,20.0,False,False,False,True
Laila Hair & Nails,beauty_salon,3023,2025-03-11,19,Tuesday,3,image,دلعي حالك صورة جديدة. موجودين في Nablus today. ابعتولنا DM وخلينا نجهزلك طلبك.,78,0,0,133,14,1311,Mixed,True,False,0.0,True,False,False,True
Gaza Gadget Shop,electronics_store,48071,2025-03-13,20,Thursday,3,reel,Latest gadgets in store Watch the reel. Visit us.,49,0,0,6680,726,101999,English,True,False,0.0,False,False,False,False
Gaza Gadget Shop,electronics_store,48946,2025-10-15,1,Wednesday,10,carousel,وصلت أجهزة جديدة سوايب وشوفوا التفاصيل. يا جماعة 🧴 🥙 🔥 📍,56,0,4,1280,178,17084,Arabic,False,False,0.0,False,False,False,True
Hebron Study Hub,education_center,25586,2025-07-28,12,Monday,7,reel,استنونا بدورة جديدة شوفوا الـ reel. موجودين في Tulkarm today. Order now وخلينا نجهزلك طلبك. #مطاعم #تسوق #صيدلية,112,3,0,15669,1952,123565,Mixed,True,False,0.0,True,False,False,True
Gaza Gadget Shop,electronics_store,48667,2025-11-02,13,Sunday,11,reel,وصلت أجهزة جديدة شوفوا الريل. زورونا بفرعنا في Gaza ابعتولنا DM وخليها علينا 🍕 #تسوق,84,1,1,7470,968,98163,Arabic,True,False,0.0,True,False,False,False
Nablus Health Point,pharmacy,5332,2025-05-18,21,Sunday,5,reel,صحتك بتهمنا شوفوا الـ reel. 🧴 #Palestine #تسوق #مخبز,52,3,1,788,33,11194,Mixed,False,False,0.0,False,False,False,False
Gaza Family Pharmacy,pharmacy,12621,2025-11-30,20,Sunday,11,reel,صحتك بتهمنا شوفوا الـ reel. 💪,29,0,1,479,9,7135,Mixed,False,False,0.0,False,False,False,False
Iron Club Nablus,gym,2022,2025-05-24,22,Saturday,5,image,Train stronger this week Photo drop. Available now in Gaza. Visit us. #جيم #تعليم,81,2,0,22,3,301,English,True,False,0.0,True,False,False,False
Saj & Manakish House,bakery,9367,2025-06-03,14,Tuesday,6,video,طازة من الفرن فيديو جديد. يا جماعة عرض خاص 10% خصم لفترة محدودة زورونا بفرعنا في Qalqilya راسلونا وخليها علينا #عروض #SupportLocal,130,2,0,327,46,3564,Arabic,True,True,10.0,True,False,False,True
Jericho Date Bakery,bakery,2848,2025-04-04,13,Friday,4,carousel,طازة من الفرن سوايب وشوفوا التفاصيل. ابعتولنا DM وخليها علينا #Palestine #صيدلية,80,2,0,370,57,2866,Arabic,True,False,0.0,False,False,False,True
Strong Roots Gym,gym,655,2025-08-31,5,Sunday,8,image,جاهزين للتمرين صورة جديدة. ابعتولنا DM وخلينا نجهزلك طلبك. ✨,60,0,1,4,0,52,Mixed,True,False,0.0,False,False,False,True
Nablus Bites,restaurant,12831,2025-10-20,13,Monday,10,image,اليوم عنا أكل طيب صورة جديدة. DM us وخلينا نجهزلك طلبك. #Hebron #مطاعم #صيدلية #مخبز #الكترونيات,96,5,0,816,50,11142,Mixed,True,False,0.0,True,False,False,False
Nablus Mobile Center,electronics_store,40026,2025-09-29,21,Monday,9,video,وصلت أجهزة جديدة فيديو جديد. شو رأيكم؟ منتج فلسطيني 📍 💪,55,0,2,1566,80,45319,Arabic,False,False,0.0,False,False,True,True
Jericho Physio Hub,clinic,21260,2025-02-13,2,Thursday,2,reel,صحتكم أولويتنا شوفوا الـ reel. احنا جاهزين اطلب الآن وخلينا نجهزلك طلبك. ✅ ✨ 🛍️ 💪,81,0,4,2067,160,71052,Mixed,True,False,0.0,False,False,False,True
Hebron Fresh Bakery,bakery,1419,2025-03-22,18,Saturday,3,image,طازة من الفرن صورة جديدة. احنا جاهزين #تعليم #تسوق,50,2,0,19,2,538,Arabic,False,False,0.0,False,False,False,True
Al Balad Grill,restaurant,7434,2025-11-27,11,Thursday,11,reel,اليوم عنا أكل طيب شوفوا الـ reel. احنا جاهزين limited offer لفترة محدودة 50% off اليوم! موجودين في Ramallah today. اطلب الآن وخلينا نجهزلك طلبك. 🥙 💪 🍕 🩺 #Ramallah #مطاعم #Palestine #تسوق,186,4,4,2703,117,20174,Mixed,True,True,50.0,True,False,False,True
Jericho Physio Hub,clinic,21390,2025-05-24,12,Saturday,5,reel,صحتكم أولويتنا شوفوا الريل. زورونا بفرعنا في Ramallah اتصل فينا وخليها علينا ☕ #Ramallah #مخبز #SupportLocal #عيادة,115,4,1,1923,170,77616,Arabic,True,False,0.0,True,False,False,True
Gaza Power House,gym,5701,2025-09-04,1,Thursday,9,image,جاهزين للتمرين صورة جديدة. أهلا بالناس الحلوة ادعم المحلي اطلب الآن وخليها علينا #جيم #SupportLocal,99,2,0,266,40,3628,Arabic,True,False,0.0,False,False,True,True
Iron Club Nablus,gym,2044,2025-11-12,18,Wednesday,11,reel,جاهزين للتمرين شوفوا الريل. احنا جاهزين ✨ #صيدلية,49,1,1,643,40,4505,Arabic,False,False,0.0,False,False,False,True
Gaza Power House,gym,5764,2025-08-23,20,Saturday,8,image,جاهزين للتمرين صورة جديدة. شو رأيكم؟ زورونا بفرعنا في Rafah ابعتولنا DM وخليها علينا 🔥 🍕,88,0,2,53,3,1251,Arabic,True,False,0.0,True,False,False,True
Qahwa Al-Quds,cafe,2788,2025-07-23,22,Wednesday,7,video,أجواء ولا أروع فيديو جديد. احنا جاهزين خصم special 40% off اليوم! موجودين في Jenin today. Order now وخلينا نجهزلك طلبك. 📍 🥙 #عروض,129,1,2,2101,299,11676,Mixed,True,True,40.0,True,False,False,True
Saj & Manakish House,bakery,9629,2025-09-05,1,Friday,9,video,طازة من الفرن فيديو جديد. زورونا بفرعنا في Qalqilya اطلب الآن وخليها علينا 📍 😍 🎉 #مطاعم,87,1,3,510,72,4101,Arabic,True,False,0.0,True,False,False,False
Al Hayat Pharmacy,pharmacy,6428,2025-09-27,18,Saturday,9,reel,صحتك بتهمنا شوفوا الـ reel. يا جماعة 📚 💪 🛍️ 🧴 #Palestine,56,1,4,170,7,7483,Mixed,False,False,0.0,False,False,False,True
Olive Tree Learning,education_center,8950,2025-12-28,12,Sunday,12,image,استنونا بدورة جديدة صورة جديدة. احنا جاهزين خصم special 40% off اليوم! موجودين في Hebron today. اطلب الآن وخلينا نجهزلك طلبك. #Palestine #مخبز,142,2,0,103,19,3152,Mixed,True,True,40.0,True,False,False,True
Al Hayat Pharmacy,pharmacy,6602,2025-02-28,20,Friday,2,reel,صحتك بتهمنا شوفوا الـ reel. شو رأيكم؟ موجودين في Gaza today. ادعم المحلي زورونا وخلينا نجهزلك طلبك. #قهوة,105,1,0,1952,217,16773,Mixed,True,False,0.0,True,False,True,True
Gaza Glow Salon,beauty_salon,1213,2025-03-05,13,Wednesday,3,image,دلعي حالك صورة جديدة. عيد مبارك DM us وخلينا نجهزلك طلبك.,57,0,0,187,30,1210,Mixed,True,False,0.0,False,True,False,False
Qahwa Al-Quds,cafe,2773,2025-12-27,12,Saturday,12,video,أجواء ولا أروع فيديو جديد. أهلا بالناس الحلوة ابعتولنا DM وخلينا نجهزلك طلبك. #قهوة #Palestine,94,2,0,784,69,6309,Mixed,True,False,0.0,False,False,False,True
Tulkarm Streetwear,store,34259,2025-10-24,19,Friday,10,reel,وصلت تشكيلة جديدة شوفوا الريل. شو رأيكم؟ الكمية محدودة 5% خصم لفترة محدودة راسلونا وخليها علينا #عروض #Palestine,112,2,0,4024,324,101999,Arabic,True,True,5.0,False,False,False,True
Nablus Health Point,pharmacy,5338,2025-05-19,12,Monday,5,image,صحتك بتهمنا صورة جديدة. موجودين في Ramallah today. 🥙,52,0,1,100,3,1303,Mixed,False,False,0.0,True,False,False,False
Hebron Electronics,electronics_store,13963,2025-01-16,10,Thursday,1,image,وصلت أجهزة جديدة صورة جديدة. احنا جاهزين زورونا بفرعنا في Rafah 😍 🍕 📍 #عيادة #تسوق,82,2,3,2048,325,14929,Arabic,True,False,0.0,True,False,False,True
Hebron Fresh Bakery,bakery,1428,2025-09-18,13,Thursday,9,video,طازة من الفرن فيديو جديد. يا جماعة 🛍️ ✅ 🥙 🩺 #Palestine #عروض,60,2,4,282,26,1884,Arabic,False,False,0.0,False,False,False,True
Laila Hair & Nails,beauty_salon,2938,2025-04-09,13,Wednesday,4,reel,دلعي حالك شوفوا الريل. كل عام وأنتم بخير اتصل فينا وخليها علينا 🥙 🎉 🧴 #Nablus #عيادة,84,2,3,612,77,5147,Arabic,True,False,0.0,True,True,False,False
Olive Tree Learning,education_center,9298,2025-07-05,13,Saturday,7,carousel,استنونا بدورة جديدة سوايب وشوفوا التفاصيل. خصم 15% خصم لفترة محدودة زورونا وخليها علينا,87,0,0,1529,137,10704,Arabic,True,True,15.0,False,False,False,True
Qalqilya Home Store,store,52863,2025-01-23,21,Thursday,1,image,وصلت تشكيلة جديدة صورة جديدة. أهلا بالناس الحلوة زورونا بفرعنا في Tulkarm ابعتولنا DM وخليها علينا #تعليم #عيادة #الكترونيات #مخبز,130,4,0,7677,247,50337,Arabic,True,False,0.0,True,False,False,True
Hebron Study Hub,education_center,25443,2025-10-27,21,Monday,10,image,استنونا بدورة جديدة صورة جديدة. احنا جاهزين موجودين في Tulkarm today. #عيادة #الكترونيات,88,2,0,196,15,4716,Mixed,False,False,0.0,True,False,False,True
Nablus Skin Center,clinic,12617,2025-10-16,13,Thursday,10,carousel,صحتكم أولويتنا Swipe وشوفوا الباقي. شو رأيكم؟ sale اليوم 20% off اليوم! موجودين في Nablus today. #Nablus #عروض #قهوة,116,3,0,1468,66,16895,Mixed,False,True,20.0,True,False,False,True
Al Karmel Boutique,store,9167,2025-12-16,18,Tuesday,12,carousel,وصلت تشكيلة جديدة سوايب وشوفوا التفاصيل. زورونا بفرعنا في Bethlehem #مخبز,73,1,0,1187,88,13533,Arabic,True,False,0.0,True,False,False,False
Nablus Coding Kids,education_center,972,2025-01-12,14,Sunday,1,carousel,استنونا بدورة جديدة Swipe وشوفوا الباقي. خصم special 40% off اليوم! موجودين في Jenin today. اطلب الآن وخلينا نجهزلك طلبك. #عروض #Palestine,138,2,0,184,31,1889,Mixed,True,True,40.0,True,False,False,True
Jericho Date Bakery,bakery,2856,2025-03-19,21,Wednesday,3,image,طازة من الفرن صورة جديدة. ادعم المحلي ابعتولنا DM وخليها علينا,62,0,0,190,31,1593,Arabic,True,False,0.0,False,False,True,False
Nablus Sweet Oven,bakery,1835,2025-09-11,20,Thursday,9,image,طازة من الفرن صورة جديدة. أهلا بالناس الحلوة زورونا بفرعنا في Jenin احجز الآن وخليها علينا 🛍️ 🎉 📍 🍕 #تسوق #Palestine,116,2,4,15,1,241,Arabic,True,False,0.0,True,False,False,True
Iron Club Nablus,gym,2070,2025-04-17,6,Thursday,4,reel,جاهزين للتمرين شوفوا الريل. أهلا بالناس الحلوة زورونا بفرعنا في Gaza اتصل فينا وخليها علينا 🥙 🩺 🛍️ #Palestine #الكترونيات #تسوق,127,3,3,651,101,6156,Arabic,True,False,0.0,True,False,False,True
Al Balad Grill,restaurant,7531,2025-01-19,20,Sunday,1,image,اليوم عنا أكل طيب صورة جديدة. زورونا بفرعنا في Ramallah #Ramallah #صيدلية,73,2,0,636,52,8748,Arabic,True,False,0.0,True,False,False,True
Canaan Threads,store,14654,2025-08-18,21,Monday,8,reel,وصلت تشكيلة جديدة شوفوا الريل. احنا جاهزين 🔥 🎉 🥙 #Palestine #جيم #مطاعم,71,3,3,7879,604,59822,Arabic,False,False,0.0,False,False,False,True
TechSouq Ramallah,electronics_store,55511,2025-01-09,1,Thursday,1,image,وصلت أجهزة جديدة صورة جديدة. احنا جاهزين موجودين في Qalqilya today. صنع محلي 🍕 #قهوة #عروض,90,2,1,801,39,11012,Mixed,False,False,0.0,True,False,True,True
Qahwa Al-Quds,cafe,2679,2025-12-11,21,Thursday,12,image,أجواء ولا أروع صورة جديدة. موجودين في Jenin today. اطلب الآن وخلينا نجهزلك طلبك. 🩺 💪 #قهوة #تسوق,96,2,2,27,2,294,Mixed,True,False,0.0,True,False,False,False
Tulkarm Streetwear,store,35100,2025-11-15,18,Saturday,11,video,وصلت تشكيلة جديدة فيديو جديد. موجودين في Jenin today. زورونا وخلينا نجهزلك طلبك.,80,0,0,8998,1416,84808,Mixed,True,False,0.0,True,False,False,False
Tulkarm Streetwear,store,33529,2025-06-26,0,Thursday,6,carousel,وصلت تشكيلة جديدة سوايب وشوفوا التفاصيل. زورونا بفرعنا في Jenin 🧴 🛍️ ☕ #مخبز,76,1,3,3201,298,27023,Arabic,True,False,0.0,True,False,False,False
Hebron Electronics,electronics_store,14383,2025-01-27,13,Monday,1,carousel,وصلت أجهزة جديدة Swipe وشوفوا الباقي. خصم special 10% off اليوم! موجودين في Rafah today. Order now وخلينا نجهزلك طلبك.,118,0,0,803,143,8907,Mixed,True,True,10.0,True,False,False,False
Qalqilya Home Store,store,52585,2025-11-11,13,Tuesday,11,reel,وصلت تشكيلة جديدة شوفوا الـ reel. DM us وخلينا نجهزلك طلبك. 🛍️ ✅,64,0,2,14430,1668,120453,Mixed,True,False,0.0,False,False,False,False
Strong Roots Gym,gym,682,2025-02-23,22,Sunday,2,video,جاهزين للتمرين فيديو جديد. عروض رمضان Order now وخلينا نجهزلك طلبك. #Palestine,78,1,0,84,9,1161,Mixed,True,False,0.0,False,True,False,False
Olive Tree Learning,education_center,9219,2025-11-13,3,Thursday,11,reel,استنونا بدورة جديدة شوفوا الريل. عرض خاص 20% خصم لفترة محدودة #قهوة #مطاعم,74,2,0,556,72,4870,Arabic,False,True,20.0,False,False,False,False
Hebron Fresh Bakery,bakery,1473,2025-03-07,20,Friday,3,image,طازة من الفرن صورة جديدة. رمضان كريم اتصل فينا وخليها علينا ✨,61,0,1,194,18,1930,Arabic,True,False,0.0,False,True,False,False
Al Hayat Pharmacy,pharmacy,6612,2025-11-07,14,Friday,11,video,صحتك بتهمنا فيديو جديد. شو رأيكم؟ زورونا بفرعنا في Gaza اطلب الآن وخليها علينا #تعليم #جيم,90,2,0,720,73,7918,Arabic,True,False,0.0,True,False,False,True
Nablus Bites,restaurant,12776,2025-07-19,19,Saturday,7,reel,اليوم عنا أكل طيب شوفوا الريل. زورونا بفرعنا في Hebron #مطاعم #تسوق #تعليم,74,3,0,2231,366,31922,Arabic,True,False,0.0,True,False,False,False
Hebron Electronics,electronics_store,13889,2025-06-15,18,Sunday,6,carousel,وصلت أجهزة جديدة Swipe وشوفوا الباقي. موجودين في Rafah today. Order now وخلينا نجهزلك طلبك. 🩺 😍 🍰 #مخبز,103,1,3,658,95,7020,Mixed,True,False,0.0,True,False,False,True
Sama Beauty Studio,beauty_salon,1555,2025-11-17,22,Monday,11,reel,دلعي حالك شوفوا الـ reel. يا جماعة زورونا وخلينا نجهزلك طلبك.,61,0,0,229,17,2183,Mixed,True,False,0.0,False,False,False,True
Canaan Threads,store,14816,2025-08-05,20,Tuesday,8,reel,وصلت تشكيلة جديدة شوفوا الريل. أهلا بالناس الحلوة زورونا وخليها علينا #Palestine #جيم,85,2,0,4748,574,29310,Arabic,True,False,0.0,False,False,False,True
Laila Hair & Nails,beauty_salon,3012,2025-08-23,13,Saturday,8,video,دلعي حالك فيديو جديد. زورونا بفرعنا في Nablus #Nablus #Palestine,64,2,0,211,29,2685,Arabic,True,False,0.0,True,False,False,False
Ramallah Fit Hub,gym,4358,2025-02-27,14,Thursday,2,reel,جاهزين للتمرين شوفوا الريل. منتج فلسطيني اطلب الآن وخليها علينا ✅ 📍 🥙 #Palestine,80,1,3,303,33,4554,Arabic,True,False,0.0,False,False,True,False
Qalqilya Home Store,store,53758,2025-10-11,13,Saturday,10,image,وصلت تشكيلة جديدة صورة جديدة. DM us وخلينا نجهزلك طلبك. #تسوق,61,1,0,5216,501,36185,Mixed,True,False,0.0,False,False,False,False
Nablus Health Point,pharmacy,5300,2025-02-23,20,Sunday,2,video,صحتك بتهمنا فيديو جديد. الكمية محدودة 5% خصم لفترة محدودة منتج فلسطيني راسلونا وخليها علينا #Ramallah #الكترونيات #تسوق #صيدلية,127,4,0,495,20,6885,Arabic,True,True,5.0,True,False,True,False
Al Karmel Boutique,store,9017,2025-11-29,12,Saturday,11,carousel,وصلت تشكيلة جديدة سوايب وشوفوا التفاصيل. يا جماعة لفترة محدودة 5% خصم لفترة محدودة زورونا بفرعنا في Bethlehem,109,0,0,560,60,10881,Arabic,True,True,5.0,True,False,False,True
Al Hayat Pharmacy,pharmacy,6550,2025-06-03,19,Tuesday,6,image,صحتك بتهمنا صورة جديدة. أهلا بالناس الحلوة اتصل فينا وخليها علينا #قهوة #الكترونيات,83,2,0,188,10,3868,Arabic,True,False,0.0,False,False,False,True
Al Amal Dental,clinic,4707,2025-08-10,18,Sunday,8,reel,صحتكم أولويتنا شوفوا الـ reel. يا جماعة limited offer لفترة محدودة 40% off اليوم! موجودين في Rafah today. صنع محلي #عروض #عيادة,127,2,0,590,67,5325,Mixed,False,True,40.0,True,False,True,True
Laila Hair & Nails,beauty_salon,3033,2025-03-10,21,Monday,3,image,Glow up season Photo drop. عيد مبارك DM us. #Nablus #قهوة,57,2,0,528,72,3729,English,True,False,0.0,True,True,False,False
