business_name,sector,followers_count,post_date,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,view_rate,view_rate_bin
Mabella - مابيلا,Fashion,77000,1778112000000,Thursday,May,reel,مجموعة خاصة بأرقى اختياراتكم ✨ طقم زهري ناعم بتصميم أنيق للمناسبات. توصيل متوفر لكل مناطق الضفة والقدس والداخل. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki,163,0,1,4.0,0,1200,Mixed,True,True,True,False,False,True,0,0.015584415584415584,low_view_rate
Mabella - مابيلا,Fashion,77000,1777852800000,Monday,May,reel,Je n’ai pas changé (No Vengo Ni Voy) ✨ مجموعة خاصة بأرقى اختياراتكم من مابيلا. موديل مميز بتفاصيل راقية للمناسبات. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki,166,0,1,1.0,0,403,Mixed,True,True,True,False,False,True,0,0.005233766233766234,low_view_rate
Mabella - مابيلا,Fashion,77000,1778025600000,Wednesday,May,reel,وصل الكولكشن الجديد ✨ أجمل الموديلات وأجمل القطع المميزة والملفتة ✨ تشكيلة جديدة تناسب كل الأذواق 👌 العنوان: الخليل - عين سارة الحرس. خدمة توصيل متوفرة لجميع المناطق,165,0,3,35.0,1,9600,Arabic,True,True,True,False,False,True,0,0.12467532467532468,avg_view_rate
Mabella - مابيلا,Fashion,77000,1777680000000,Saturday,May,reel,وصل الكولكشن الجديد ✨ طقم Nassaba مميز وناعم من القطع المميزة والملفتة ✨ تشكيلة جديدة تناسب كل الأذواق 👌 العنوان: الخليل - عين سارة الحرس. خدمة توصيل متوفرة لجميع المناطق,170,0,3,18.0,0,7100,Mixed,True,True,True,False,False,True,0,0.09220779220779221,avg_view_rate
Mabella - مابيلا,Fashion,77000,1778112000000,Thursday,May,reel,وصل الكولكشن الجديد ✨✨ مابيلا بانتظاركم بأحدث الموديلات وأجمل القطع المميزة والمختلفة 😍✌️ تشكيلة جديدة تناسب كل الأذواق. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki. خدمة توصيل متوفرة لجميع المناطق 🚚,216,0,7,823.0,4,15000,Mixed,True,True,True,False,False,True,1,0.19480519480519481,avg_view_rate
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000,1777680000000,Saturday,May,reel,"New collection .. 2026
Available now - Adam & Eve

🌸 ستايل راقي لكل مناسبة
✨ فستان قصير رسمي... خيارك الأمثل للأناقة الهادية
📍 متوفر الآن في آدم اند ايف - وسط البلد
🚚 خدمة التوصيل متاحة لجميع المناطق",199,0,4,13.0,1,29555,Mixed,True,True,True,False,False,True,0,0.115,avg_view_rate
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000,1777593600000,Friday,May,reel,"New collection .. ✨
Available now .. Adam & Eve

طقم يجمع بين الأناقة الكلاسيكية واللمسة العصرية تعطيلك حضور قوي وإطلالة واثقة بكل خطوة 🖤🤍
📍 متوفر الآن في فرع آدم اند ايف - وسط البلد
🚚 خدمة التوصيل متاحة لجميع المناطق",217,0,5,11.0,2,28385,Mixed,True,True,True,False,False,True,0,0.11044747081712063,avg_view_rate
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000,1775865600000,Saturday,April,reel,"New collection .. ✨
Available now .. 2026

🔥😎 سبور صيفي ولا أروع
🌞 ترينجات خامات خفيفة تناسب حر الصيف
💯 أناقة + راحة = الاختيار المثالي
📍 متوفر الآن - في فرع رفيديا - فوق البنك العربي
🚚 خدمة التوصيل متاحة لجميع المناطق",218,0,7,6.0,0,31396,Mixed,True,True,True,False,False,True,0,0.12216342412451361,avg_view_rate
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000,1775865600000,Saturday,April,reel,"New collection .. 💗
Available now .. 2026

🤍 اختاري الراحة بدون ما تتنازلي عن الأناقة
مجموعة تريننج سبور تناسب يومك بكل تفاصيله
📍 متوفر الآن في فرع رفيديا - فوق البنك العربي
🚚 خدمة التوصيل متاحة لجميع المناطق",208,0,4,11.0,0,33666,Mixed,True,True,True,False,False,True,0,0.13099610894941635,avg_view_rate
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000,1775260800000,Saturday,April,reel,"New collection .. 🖤🤍
Available now .. 2026

✨ إطلالة تجمع بين الكلاسيك والأناقة
فستان بنقشة البولكا دوت الراقية تصميمه الواسع يعطي حضور مميز وأنوثة ما بتتنسي 🖤🤍
#Hijjawifashion #New #black #white #explore",204,5,5,9.0,0,34274,Mixed,True,True,False,False,False,True,0,0.13336186770428016,avg_view_rate
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000,1773532800000,Sunday,March,reel,"Eid collection .. 🌙
Available now .. 2026

✨👖 ستايلك بالعيد يكمل مع بناطيل الجينز
قصّات عصرية وألوان بتناسب كل الإطلالات لتكوني دائماً واثقة ومميزة 🤍
🎀🌙 اختاري راحتك وأناقتك وخلي طلّتك بالعيد أبسط وأحلى
🌸 متوفرة بتشكيلة واسعة... مستنيينكم
🚚 خدمة التوصيل متاحة لجميع المناطق",273,0,8,5.0,0,27558,Mixed,True,True,False,True,False,True,0,0.10722957198443579,avg_view_rate
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000,1773446400000,Saturday,March,reel,"Eid collection .. 🌙
Available now .. 2026

✨🤍 لوك العيد الكاجوال الأنيق
جاكيت مع بنطلون جينز بيعطيك إطلالة مرتبة وعصرية تناسب زيارات العيد وطلعاته 🌙👖
🚚 خدمة التوصيل متاحة لجميع المناطق",184,0,6,11.0,0,32849,Mixed,True,True,False,True,False,True,0,0.1278171206225681,avg_view_rate
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000,1773360000000,Friday,March,reel,"Eid collection .. 🌙
Available now .. 2026

🤍 كل قطعة في بتحكي قصة فخامة
تألقي بإطلالة ناعمة وجذابة بكل خطوة
📍 متوفر الآن في نابلس - رفيديا - فوق البنك العربي
🚚 خدمة التوصيل متاحة لجميع المناطق",192,0,4,8.0,0,27047,Mixed,True,True,True,True,False,True,0,0.10524124513618677,avg_view_rate
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000,1773360000000,Friday,March,reel,"Eid collection .. 🌙
Available now .. 2026

💫 للبنات اللي بيعشقوا التميز والرقي
طقم أنيق بتصميم عصري يناسب كل مناسباتك
📍 متوفر الآن في فرع نابلس - رفيديا - فوق البنك العربي
🚚 خدمة التوصيل متاحة لجميع المناطق",206,0,4,7.0,1,27747,Mixed,True,True,True,True,False,True,0,0.10796498054474708,avg_view_rate
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000,1773360000000,Friday,March,reel,"Eid collection .. 🌙
Available now .. 2026

🌸 طقم أنيق ومريح بتصميم عصري يليق بإطلالاتك
متوفر من نمرة 36-42
📍 متوفر الآن في فرع نابلس - رفيديا - فوق البنك العربي
🚚 خدمة التوصيل متاحة لجميع المناطق",195,0,4,5.0,0,34167,Mixed,True,True,True,True,False,True,0,0.1329455252918288,avg_view_rate
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000,1778112000000,Thursday,May,reel,"Where elegance meets modest fashion .. 🌸
Available now .. 2026 🌸

👑 بدلة مصمّمة للمرأة الأنيقة
قصة تناسب الحجاب
فخامة بالقماش ودقة بالتطريز وأناقة تكمل حضورك في كل مناسبة
#Hijjawifashion #like #NewCollection #available #explore",227,5,3,14.0,1,34998,Mixed,True,True,False,False,False,True,0,0.13617898832684824,avg_view_rate
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000,1777593600000,Friday,May,reel,"New collection .. ☀️
Summer Season .. Adam & Eve

فستان يمنحك الراحة والجاذبية بنفس الوقت مثالي لأيام الصيف ومناسباته 🤍☀️
اختاريه لتكوني مميزة بكل خطوة... لأن الأناقة تبدأ من التفاصيل
📍 متوفر الآن في آدم اند ايف - وسط البلد
🚚 خدمة التوصيل متاحة لجميع المناطق",258,0,5,6.0,0,25189,Mixed,True,True,True,False,False,True,1,0.09801167315175097,avg_view_rate
Venus Boutique / فينوس بوتيك,Fashion,131000,1746403200000,Monday,May,reel,أجمل وأفخم القطع المميزة 😍 صبايا للعيد جنين برج الساعة الطابق الارضي للطلب عبر رسائل الصفحة,91,0,1,8.0,0,225000,Arabic,True,True,True,False,False,True,1,1.717557251908397,high_view_rate
Venus Boutique / فينوس بوتيك,Fashion,131000,1746403200000,Monday,May,reel,طقم عملي مريح جدا 38/48 ❤️🔥 جنين برج الساعة الطابق الارضي للطلب عبر رسائل الصفحة,80,0,2,0.0,0,1300,Arabic,True,True,True,False,False,True,1,0.009923664122137405,low_view_rate
Venus Boutique / فينوس بوتيك,Fashion,131000,1746576000000,Wednesday,May,reel,شنط مميزة شغل يدوي مميز 🤎 جنين برج الساعة الطابق الارضي للطلب عبر رسائل الصفحة,78,0,1,4.0,0,401,Arabic,True,True,True,False,False,True,0,0.0030610687022900765,low_view_rate
Venus Boutique / فينوس بوتيك,Fashion,131000,1746576000000,Wednesday,May,reel,شنط مميزة شغل يدوي مميز 🤎 جنين برج الساعة الطابق الارضي للطلب عبر رسائل الصفحة,78,0,1,0.0,0,607,Arabic,True,True,True,False,False,True,0,0.004633587786259542,low_view_rate
Venus Boutique / فينوس بوتيك,Fashion,131000,1746576000000,Wednesday,May,reel,شنط مميزة شغل يدوي مميز 🤎 جنين برج الساعة الطابق الارضي للطلب عبر رسائل الصفحة,78,0,1,6.0,1,693,Arabic,True,True,True,False,False,True,0,0.005290076335877862,low_view_rate
Venus Boutique / فينوس بوتيك,Fashion,131000,1746576000000,Wednesday,May,reel,شنط مميزة شغل يدوي مميز 🤎 جنين برج الساعة الطابق الارضي للطلب عبر رسائل الصفحة,78,0,1,0.0,0,1100,Arabic,True,True,True,False,False,True,0,0.008396946564885497,low_view_rate
Venus Boutique / فينوس بوتيك,Fashion,131000,1746576000000,Wednesday,May,reel,شنط مميزة شغل يدوي مميز 🤎 جنين برج الساعة الطابق الارضي للطلب عبر رسائل الصفحة,78,0,1,0.0,0,555,Arabic,True,True,True,False,False,True,0,0.004236641221374046,low_view_rate
Venus Boutique / فينوس بوتيك,Fashion,131000,1746576000000,Wednesday,May,reel,شنط مميزة شغل يدوي مميز 🤎 جنين برج الساعة الطابق الارضي للطلب عبر رسائل الصفحة,78,0,1,0.0,0,783,Arabic,True,True,True,False,False,True,0,0.005977099236641221,low_view_rate
Venus Boutique / فينوس بوتيك,Fashion,131000,1746576000000,Wednesday,May,reel,شنط مميزة جلد مكفول تشكيلة مميزة 🤎 جنين برج الساعة الطابق الارضي للطلب عبر رسائل الصفحة,87,0,1,4.0,0,343,Arabic,True,True,True,False,False,True,0,0.002618320610687023,low_view_rate
Venus Boutique / فينوس بوتيك,Fashion,131000,1746576000000,Wednesday,May,reel,شنط مميزة جلد مكفول تشكيلة مميزة 🤎 جنين برج الساعة الطابق الارضي للطلب عبر رسائل الصفحة,87,0,1,0.0,0,385,Arabic,True,True,True,False,False,True,0,0.0029389312977099236,low_view_rate
Venus Boutique / فينوس بوتيك,Fashion,131000,1746576000000,Wednesday,May,reel,شنط مميزة شغل يدوي مميز 🤎 جنين برج الساعة الطابق الارضي للطلب عبر رسائل الصفحة,78,0,1,0.0,0,443,Arabic,True,True,True,False,False,True,0,0.003381679389312977,low_view_rate
Venus Boutique / فينوس بوتيك,Fashion,131000,1746576000000,Wednesday,May,reel,شنط مميزة شغل يدوي مميز 🤎 جنين برج الساعة الطابق الارضي للطلب عبر رسائل الصفحة,78,0,1,0.0,0,349,Arabic,True,True,True,False,False,True,0,0.00266412213740458,low_view_rate
Venus Boutique / فينوس بوتيك,Fashion,131000,1746576000000,Wednesday,May,reel,شنط مميزة شغل يدوي مميز 🤎 جنين برج الساعة الطابق الارضي للطلب عبر رسائل الصفحة,78,0,1,0.0,0,398,Arabic,True,True,True,False,False,True,0,0.0030381679389312978,low_view_rate
Venus Boutique / فينوس بوتيك,Fashion,131000,1746576000000,Wednesday,May,reel,شنط مميزة شغل يدوي مميز 🤎 جنين برج الساعة الطابق الارضي للطلب عبر رسائل الصفحة,78,0,1,0.0,0,503,Arabic,True,True,True,False,False,True,0,0.0038396946564885496,low_view_rate
Shamsboutique,Fashion,739,1773360000000,Friday,March,reel,"Pov: فستانك من شمس بوتيك بسعر 80 شيقل فقط 🦋
بجنن بنات فقط 80 شيقل 🤎",67,0,2,7.0,0,8800,Mixed,False,True,False,False,False,True,0,11.907983761840324,high_view_rate
Shamsboutique,Fashion,739,1773446400000,Saturday,March,reel,فستان جنز بجنن متوفر بالدرجتين 🌸,32,0,1,4.0,0,1800,Arabic,False,True,False,False,False,True,0,2.435723951285521,high_view_rate
Shamsboutique,Fashion,739,1773532800000,Sunday,March,reel,"فستان أنيق قيمة الفخامة 🌸
متوفر ب 5 ألوان عرض أقل",49,0,1,4.0,0,1700,Arabic,False,True,False,False,False,True,0,2.300405953991881,high_view_rate
Shamsboutique,Fashion,739,1773619200000,Monday,March,reel,"أطقم ب سووت بجننو كتير ناعمين 🌸
متوفرين ب 6 ألوان عرض أقل",57,0,1,3.0,0,1200,Arabic,False,True,False,False,False,True,0,1.6238159675236807,high_view_rate
Shamsboutique,Fashion,739,1773705600000,Tuesday,March,reel,"فستان ناعم جداً 🌸
متوفر ب 4 ألوان عرض أقل",41,0,1,4.0,0,1900,Arabic,False,True,False,False,False,True,0,2.571041948579161,high_view_rate
Shamsboutique,Fashion,739,1773792000000,Wednesday,March,reel,"الفستان اللي رح تتميزي فيه 🌻
متوفر ب 3 ألوان عرض أقل",52,0,1,4.0,0,1800,Arabic,False,True,False,False,False,True,0,2.435723951285521,high_view_rate
Shamsboutique,Fashion,739,1773878400000,Thursday,March,reel,بسط بلنات متوفر ب 6 ألوان خرافية 🌸,34,0,1,4.0,0,1100,Arabic,False,True,False,False,False,True,0,1.4884979702300405,high_view_rate
Shamsboutique,Fashion,739,1773964800000,Friday,March,reel,"Wooow 🧚‍♀️
التنسيقة الأجمل الحيرة متوفرة بلونين والتنورة منها 3 درجات",69,0,1,4.0,0,1200,Mixed,False,True,False,False,False,True,0,1.6238159675236807,high_view_rate
Shamsboutique,Fashion,739,1774051200000,Saturday,March,reel,"Pov: لقيتي الترانش اللي بجمع بين الأناقة والراحة 🌻
بجنن متوفر ب 6 ألوان ولا أحلى 🌻",82,0,2,4.0,0,1100,Mixed,False,True,False,False,False,True,0,1.4884979702300405,high_view_rate
